"시군구코드","신고일자","업소명","영업상태코드","영업상태","휴업시작일자","휴업종료일자","폐업일자","재개업일자","행정처분일자","행정처분사유","전화번호","면적(㎡)","건물용도","건물구조","지하층","지상층","건물도시계획","건물주변환경","신고면허세종호","우편번호(지번)"
"3130000","20011124","C.T.종합동물병원","0000","정상","","","","","","","","0.00","","","0","0","","","",""
"3130000","20020215","제스이종경동물병원","0002","폐업","","","20070302","","","","701-7582","0.00","","","0","0","","","",""
"3130000","20020905","Dr.전 종합동물병원","0002","폐업","","","20051215","","","","","0.00","","","0","0","","","",""
"3130000","20030313","꿈동물병원","0002","폐업","","","20100830","","","","","0.00","근린생활시설","","0","0","","","",""
"3130000","20030528","캣츠앤독스 동물병원","0002","폐업","","","","","","","309-4511","0.00","","","0","0","","","",""
"3130000","20030512","와우동물병원","0002","폐업","","","20080227","","","","375-1963","0.00","","","0","0","","","",""
"3180000","20060203","마루동물병원","0002","폐업","","","20180730","","","","2637-7500","67.48","근린생활시설","","1","0","","","",""
"3120000","20021203","예일동물병원","0002","폐업","","","20030219","","","","373-2066","0.00","","","0","0","","","",""
"3120000","20030221","예일동물병원","0002","폐업","","","20031118","","","","303-0604","0.00","","","0","0","","","",""
"3120000","20030224","모래내동물병원","0002","폐업","","","20040131","","","","","0.00","","","0","0","","","",""
"3120000","20030303","서대문아프리카동물병원","0002","폐업","","","20170421","","","","396-5975","43.50","","","0","1","","","",""
"3120000","20021127","홍은동물병원","0002","폐업","","","20070130","","","","373-7272","0.00","","","0","0","","","",""
"3120000","20031120","예일동물병원","0002","폐업","","","20051021","","","","303-0604","189.46","근린생활시설","철근콘크리트조","1","3","","","18000원",""
"3130000","20050408","연남동물병원","0002","폐업","","","20170321","","","","3141-8275","0.00","","","0","0","","","",""
"3130000","20050906","행복한 동물병원","0000","정상","","","","","","","302-7502","0.00","","","0","0","","","",""
"3130000","20040622","다솔동물병원","0002","폐업","","","20161110","20161110","","","3142-7297","0.00","","","0","0","","","",""
"3220000","20110520","메디포즈 동물의료센터","0002","폐업","","","20180305","","","","02-558-6354","0.00","제2종 근생","","2","","","","",""
"3120000","20040218","모래내동물병원","0002","폐업","","","20040827","","","","373-1020","83.27","제2종근린생활시설","철근콘크리트조","1","3","","","",""
"3120000","20040315","러브펫 동물병원","0002","폐업","","","20040605","","","","736-5834","52.11","근린생활시설","철근콘크리트조","0","3","","","",""
"3210000","20141124","헤이븐동물병원 방배서래점","0000","정상","","","","","","","02-535-3119","0.00","","","","","","","",""
"3120000","20041012","모래내동물병원","0002","폐업","","","20050831","","","","373-1020","260.06","제2종 근린생활시설","철근콘크리트조","1","3","","","",""
"3020000","20021223","청화동물병원","0002","폐업","","","20050624","","","","792-7602","1.00","","","0","1","","","",""
"3020000","20021223","남산동물병원","0000","정상","","","","","","","778-7582","51.40","","","0","1","","","",""
"3020000","20021223","효창동물병원","0000","정상","","","","","","","711-4527","0.00","","","0","1","","","",""
"3020000","20021223","21세기동물병원","0000","정상","","","","","","","749-6750","0.00","","","2","1","","","",""
"3020000","20021223","이태원동물병원","0002","폐업","","","","","","","794-4945","0.00","","","0","1","","","",""
"3020000","20021227","구림동물병원","0002","폐업","","","20031210","","","","795-8608","0.00","","","0","0","","","",""
"3020000","20021227","이상윤동물병원","0002","폐업","","","20051212","","","","792-5455","0.00","","","0","0","","","",""
"3230000","20041122","씨밀레동물병원","0000","정상","","","","","","","470-7905","0.00","","","0","1","","","",""
"3170000","20060623","연종합동물병원","0002","폐업","","","20060623","","","","","0.00","","","0","0","","","",""
"3170000","20060809","법원단지동물병원","0002","폐업","","","20061010","","","","","0.00","근린생활시설","","0","0","","","",""
"3130000","19650603","동교수의과병원","0002","폐업","","","20080319","","","","","0.00","","","0","0","","","",""
"3130000","19840228","마포동물병원","0002","폐업","","","20180928","","","","","0.00","","","0","0","","","",""
"3150000","20040621","지지펫동물병원","0002","폐업","","","20040811","","","","2602-3991","0.00","","","0","0","","","",""
"3010000","19750930","문화동물병원","0002","폐업","","","20040117","","","","2238-6306","0.00","","","0","0","","","제4종",""
"3010000","20000526","푸른약수동물병원","0002","폐업","","","20040520","","","","2234-7582","0.00","","","0","0","","","제4종",""
"3010000","20020830","청구동물병원","0002","폐업","","","20090803","","","","2231-9388","0.00","","","0","0","","","제4종",""
"3010000","19900925","윤신근박사동물병원","0000","정상","","","","","","","2274-8558","0.00","","","0","0","","","제4종",""
"3010000","19920212","바우미우동물병원","0000","정상","","","","","","","2237-3366","306.00","철근콘크리트","1종근린생활시설","7","1","제3종일반거주지역","","제4종",""
"3010000","19950512","황동물병원","0000","정상","","","","","","","2278-0075","0.00","","","0","0","","","제4종",""
"3010000","19950802","대한동물병원","0000","정상","","","","","","","2263-6134","0.00","","","0","0","","","제4종",""
"3170000","20050616","벽산종합동물병원","0002","폐업","","","20060207","","","","02-804-9494","153.84","근린생활시설","세멘벽돌조","1","2","","","",""
"3170000","20060116","법원단지동물병원","0002","폐업","","","20061010","","","","02)894-0915","13.08","근린생활시설","철근콘크리트","0","1","","주택 상가","4종",""
"3130000","20140314","워너비 동물병원","0000","정상","","","","","","","023221275","0.00","","","","","","","",""
"3080000","20030626","창문동물병원","0000","정상","","","","","","","02-988-0251","52.50","점포","벽돌조","2","1","","","",""
"3080000","20040306","홈펫동물병원","0002","폐업","","","20180313","","","","987-8684","622.90","근린생활시설","철근콘크리트조","4","1","","","",""
"3080000","20040428","신원동물병원","0002","폐업","","","20120410","","","","","0.00","","","4","1","","","",""
"3220000","20140829","수정동물병원","0000","정상","","","","","","","6053-6052","0.00","동물병원","","","","","","",""
"3150000","20131105","힐링캠프 동물병원","0002","폐업","","","20150402","","","","02-3663-1275","66.00","","","","","","","",""
"3170000","20050225","벽산종합동물병원","0002","폐업","","","20050225","","","","","0.00","","","0","0","","","",""
"3070000","20060728","미소동물병원","0000","정상","","","","","","","929-1212","61.50","근린생활시설","철근콘크리트","0","1","","","",""
"3070000","20041125","비비펫동물병원","0002","폐업","","","20070626","","","","02-912-0018","100.32","점포","철근콘크리트","1","3","","","",""
"3070000","20050222","포유동물병원","0002","폐업","","","20080324","","","","912-6555","80.60","근린생활","철근콘크리트","5","1","일반주거","","",""
"3200000","20061023","세인트필립동물병원","0002","폐업","","","20100423","","","","","530.79","근린생활시설","철근콘크리트","1","3","","중심지미관지구","402901",""
"3120000","19890905","모래내동물병원","0002","폐업","","","20030204","","","","307-3797","0.00","","","0","0","","","",""
"3120000","19900710","서문동물병원","0002","폐업","","","20061120","","","","309-7574","0.00","","","0","0","","","",""
"3120000","19951019","연희동물병원","0002","폐업","","","20030808","","","","323-2883","0.00","","","0","0","","","",""
"3120000","19960710","백년동물병원","0000","정상","","","","","","","373-2923","0.00","","","0","0","","","",""
"3120000","20000208","하나동물병원","0002","폐업","","","20040218","","","","3217-0075","0.00","","","0","0","","","",""
"3120000","20000420","한수24동물병원","0002","폐업","","","20050811","","","","306-8575","0.00","","","0","0","","","",""
"3120000","20000529","햇살동물병원","0002","폐업","","","20090526","","","","304-0075","0.00","","","0","0","","","",""
"3120000","20010308","재원동물병원","0002","폐업","","","20090225","","","","364-7575","0.00","","","0","0","","","",""
"3120000","20010808","차지우동물병원","0002","폐업","","","20040309","","","","738-7533","0.00","","","0","0","","","",""
"3130000","20140306","한아름동물병원","0002","폐업","","","20180830","","","","","","","","","","","","",""
"3180000","19931105","인성동물병원","0002","폐업","","","20070410","","","","831-6817","49.50","","","0","0","","","",""
"3180000","19980819","도림동물병원","0000","정상","","","","","","","841-8341","26.40","","","0","0","","","",""
"3180000","19990426","토론토동물병원","0002","폐업","","","20050613","","","","2635-7582","60.00","","","0","0","","","",""
"3180000","20000218","신풍동물종합병원","0000","정상","","","","","","","02-835-7572","153.00","","","0","0","","","",""
"3180000","20000519","참 동물병원","0000","정상","","","","","","","841-0075","40.50","","","0","0","","","",""
"3180000","20020326","한국동물병원","0000","정상","","","","","","","847-6759","28.20","","","0","0","","","",""
"3180000","20010504","강쥐생각동물병원","0002","폐업","","","20081110","","","","2638-0644","73.00","","","0","0","","","",""
"3180000","20010615","우신종합동물병원","0000","정상","","","","","","","849-6509","82.50","","","0","0","","","",""
"3180000","20010828","초이동물병원","0002","폐업","","","20060119","","","","832-0081","42.00","","","0","0","","","",""
"3180000","20020330","제일동물병원","0002","폐업","","","20101111","","","","2633-3273","27.60","","","0","0","","","",""
"3180000","20021121","성모종합동물병원","0002","폐업","","","20061025","","","","842-0075","100.00","","","0","0","","","",""
"3180000","20021205","조은동물병원","0002","폐업","","","20120116","","","","831-0075","32.30","","","0","0","","","",""
"3180000","19940426","영등포동물병원","0002","폐업","","","20060830","","","","2633-9991","33.00","","","0","0","","","",""
"3190000","19640702","이승배수의과병원","0002","폐업","","","20041105","","","","815-8815","0.00","","","0","0","","","4종",""
"3190000","19760701","중앙동물병원","0000","정상","","","","","","","02-813-9952","30.84","연와조","제2종근린생활시설","2","0","","","",""
"3190000","19911011","상도동물병원","0002","폐업","","","20000925","","","","823-9680","0.00","","","0","0","","","",""
